edge_id,global_i,global_j,block_i,block_j,index_i,index_j,cell_i,cell_j,d_Cplus,d_Q,original_obstruction,split_i,split_j,retained_after_split,post_split_obstruction
1096,1404.0,2619.0,3.0,4.0,54.0,592.0,4.0,4.0,0.34193435311317444,0.9082828760147095,False,0,0,True,False
1097,1404.0,2620.0,3.0,4.0,54.0,593.0,4.0,4.0,0.33786806464195246,0.9015127420425416,False,0,0,True,False
1098,1404.0,2621.0,3.0,4.0,54.0,594.0,4.0,4.0,0.3352838158607483,0.8927350640296936,False,0,1,False,False
1099,1404.0,2622.0,3.0,4.0,54.0,595.0,4.0,4.0,0.33540067076683044,0.8824259638786317,False,0,0,True,False
1100,1404.0,2623.0,3.0,4.0,54.0,596.0,4.0,4.0,0.3395742177963257,0.8708522319793701,False,0,0,True,False
1101,1404.0,2624.0,3.0,4.0,54.0,597.0,4.0,4.0,0.348887175321579,0.8580917716026306,False,0,0,True,False
1102,1405.0,2469.0,3.0,4.0,55.0,442.0,4.0,4.0,0.3574103116989136,0.21151386201381683,False,0,0,True,False
1103,1405.0,2470.0,3.0,4.0,55.0,443.0,4.0,4.0,0.3383932113647461,0.1907733976840973,False,0,0,True,False
1104,1405.0,2471.0,3.0,4.0,55.0,444.0,4.0,4.0,0.3333786725997925,0.172251895070076,False,0,0,True,False
1105,1405.0,2472.0,3.0,4.0,55.0,445.0,4.0,4.0,0.336885005235672,0.155954971909523,False,0,0,True,False
1106,1405.0,2473.0,3.0,4.0,55.0,446.0,4.0,4.0,0.3450857400894165,0.1424708217382431,False,0,0,True,False
1107,1405.0,2474.0,3.0,4.0,55.0,447.0,4.0,4.0,0.3592864573001861,0.13165308535099027,False,0,0,True,False
1108,1405.0,2619.0,3.0,4.0,55.0,592.0,4.0,4.0,0.35756954550743103,0.8971891999244691,False,0,0,True,False
1109,1405.0,2620.0,3.0,4.0,55.0,593.0,4.0,4.0,0.351471483707428,0.8900386095046997,False,0,0,True,False
1110,1405.0,2621.0,3.0,4.0,55.0,594.0,4.0,4.0,0.3463740646839142,0.8808661103248595,False,0,1,False,False
1111,1405.0,2622.0,3.0,4.0,55.0,595.0,4.0,4.0,0.34346291422843933,0.8701745271682739,False,0,0,True,False
1112,1405.0,2623.0,3.0,4.0,55.0,596.0,4.0,4.0,0.3441413342952728,0.8582411408424377,False,0,0,True,False
1113,1405.0,2624.0,3.0,4.0,55.0,597.0,4.0,4.0,0.34965476393699646,0.8451430797576904,False,0,0,True,False
1114,1406.0,2470.0,3.0,4.0,56.0,443.0,4.0,4.0,0.3456843495368957,0.20680516958236692,False,0,0,True,False
1115,1406.0,2471.0,3.0,4.0,56.0,444.0,4.0,4.0,0.3345310688018799,0.1901423931121826,False,0,0,True,False
1116,1406.0,2472.0,3.0,4.0,56.0,445.0,4.0,4.0,0.33320072293281555,0.1749626100063324,False,0,0,True,False
1117,1406.0,2473.0,3.0,4.0,56.0,446.0,4.0,4.0,0.33841490745544434,0.16141840815544128,False,0,0,True,False
1118,1406.0,2474.0,3.0,4.0,56.0,447.0,4.0,4.0,0.3513433337211609,0.14927424490451813,False,0,0,True,False
1119,1406.0,2622.0,3.0,4.0,56.0,595.0,4.0,4.0,0.35586470365524286,0.8576667308807373,False,0,0,True,False
1120,1406.0,2623.0,3.0,4.0,56.0,596.0,4.0,4.0,0.35337236523628235,0.8452084064483641,False,0,0,True,False
1121,1406.0,2624.0,3.0,4.0,56.0,597.0,4.0,4.0,0.3552866578102112,0.8315992355346679,False,0,0,True,False
1122,1407.0,2470.0,3.0,4.0,57.0,443.0,4.0,4.0,0.3572925925254822,0.222569152712822,False,0,0,True,False
1123,1407.0,2471.0,3.0,4.0,57.0,444.0,4.0,4.0,0.3402591943740845,0.20791083574295044,False,0,0,True,False
1124,1407.0,2472.0,3.0,4.0,57.0,445.0,4.0,4.0,0.3337486982345581,0.19438938796520236,False,0,0,True,False
1125,1407.0,2473.0,3.0,4.0,57.0,446.0,4.0,4.0,0.33520177006721497,0.181686207652092,False,0,0,True,False
1126,1407.0,2474.0,3.0,4.0,57.0,447.0,4.0,4.0,0.3458831012248993,0.16929812729358673,False,0,0,True,False
1127,1408.0,2471.0,3.0,4.0,58.0,444.0,4.0,4.0,0.3499041199684143,0.22502700984478,False,0,0,True,False
1128,1408.0,2472.0,3.0,4.0,58.0,445.0,4.0,4.0,0.3381556272506714,0.2132220417261124,False,0,0,True,False
1129,1408.0,2473.0,3.0,4.0,58.0,446.0,4.0,4.0,0.335273414850235,0.20184545218944547,False,0,0,True,False
1130,1408.0,2474.0,3.0,4.0,58.0,447.0,4.0,4.0,0.3427412211894989,0.1900642961263657,False,0,0,True,False
1131,1409.0,2472.0,3.0,4.0,59.0,445.0,4.0,4.0,0.34576174616813654,0.23067182302474973,False,0,0,True,False
1132,1409.0,2473.0,3.0,4.0,59.0,446.0,4.0,4.0,0.3381662368774414,0.22071887552738187,False,0,0,True,False
1133,1409.0,2474.0,3.0,4.0,59.0,447.0,4.0,4.0,0.34158816933631897,0.21006205677986145,False,0,0,True,False
1134,1409.0,2475.0,3.0,4.0,59.0,448.0,4.0,4.0,0.3592239022254944,0.19750438630580905,False,0,0,True,False
1135,1410.0,2472.0,3.0,4.0,60.0,445.0,4.0,4.0,0.35621830821037287,0.24626509845256803,False,0,0,True,False
1136,1410.0,2473.0,3.0,4.0,60.0,446.0,4.0,4.0,0.34363019466400146,0.23757293820381165,False,0,0,True,False
1137,1410.0,2474.0,3.0,4.0,60.0,447.0,4.0,4.0,0.34232524037361145,0.22823347151279447,False,0,0,True,False
1138,1410.0,2475.0,3.0,4.0,60.0,448.0,4.0,4.0,0.35554760694503784,0.21682187914848328,False,0,0,True,False
1139,1411.0,2473.0,3.0,4.0,61.0,446.0,4.0,4.0,0.35205909609794617,0.2520066797733307,False,0,0,True,False
1140,1411.0,2474.0,3.0,4.0,61.0,447.0,4.0,4.0,0.3454411625862121,0.2439308762550354,False,0,0,True,False
1141,1411.0,2475.0,3.0,4.0,61.0,448.0,4.0,4.0,0.35329774022102356,0.23387074470520017,False,0,0,True,False
1142,1412.0,2474.0,3.0,4.0,62.0,447.0,4.0,4.0,0.3520844578742981,0.25677230954170227,False,0,0,True,False
1143,1412.0,2475.0,3.0,4.0,62.0,448.0,4.0,4.0,0.35372117161750793,0.24802036583423612,False,0,0,True,False
1144,1413.0,2475.0,3.0,4.0,63.0,448.0,4.0,4.0,0.35834991931915283,0.2590179741382599,False,0,0,True,False
1145,1428.0,2493.0,3.0,4.0,78.0,466.0,0.0,0.0,0.3521738350391388,0.33189424872398376,False,0,0,True,False
1146,1429.0,2493.0,3.0,4.0,79.0,466.0,0.0,0.0,0.3360072672367096,0.3267569839954376,False,0,0,True,False
1147,1429.0,2494.0,3.0,4.0,79.0,467.0,0.0,0.0,0.33420753479003906,0.3277056813240051,False,0,0,True,False
1148,1430.0,2493.0,3.0,4.0,80.0,466.0,0.0,0.0,0.3380200266838074,0.3200623691082001,False,0,0,True,False
1149,1430.0,2494.0,3.0,4.0,80.0,467.0,0.0,0.0,0.31829652190208435,0.32219636440277094,False,0,0,True,False
1150,1430.0,2495.0,3.0,4.0,80.0,468.0,0.0,0.0,0.33600020408630366,0.3237217664718628,False,0,0,True,False
1151,1431.0,2493.0,3.0,4.0,81.0,466.0,0.0,0.0,0.3527659475803375,0.31202366948127747,False,0,0,True,False
1152,1431.0,2494.0,3.0,4.0,81.0,467.0,0.0,0.0,0.3181129097938537,0.3152165412902832,False,0,0,True,False
1153,1431.0,2495.0,3.0,4.0,81.0,468.0,0.0,0.0,0.3196755051612854,0.31799483299255366,False,0,0,True,False
1154,1431.0,2496.0,3.0,4.0,81.0,469.0,0.0,0.0,0.35373446345329285,0.3206516802310944,False,0,0,True,False
1155,1432.0,2494.0,3.0,4.0,82.0,467.0,0.0,0.0,0.3297625482082367,0.3068731725215912,False,0,0,True,False
1156,1432.0,2495.0,3.0,4.0,82.0,468.0,0.0,0.0,0.3175778388977051,0.31078121066093445,False,0,0,True,False
1157,1432.0,2496.0,3.0,4.0,82.0,469.0,0.0,0.0,0.3378910422325134,0.31470683217048645,False,0,0,True,False
1158,1433.0,2494.0,3.0,4.0,83.0,467.0,0.0,0.0,0.3498552441596985,0.2973294258117676,False,0,0,True,False
1159,1433.0,2495.0,3.0,4.0,83.0,468.0,0.0,0.0,0.3282922208309173,0.3021292984485626,False,0,0,True,False
1160,1433.0,2496.0,3.0,4.0,83.0,469.0,0.0,0.0,0.3364812731742859,0.3072046637535095,False,0,0,True,False
1161,1434.0,2495.0,3.0,4.0,84.0,468.0,0.0,0.0,0.3498775064945221,0.2921907603740692,False,0,0,True,False
1162,1434.0,2496.0,3.0,4.0,84.0,469.0,0.0,0.0,0.34948122501373285,0.29819232225418085,False,0,0,True,False
1163,1457.0,1871.0,3.0,3.0,107.0,521.0,4.0,4.0,0.35726457834243774,0.9467807412147522,False,0,0,True,False
1164,1458.0,2027.0,3.0,3.0,108.0,677.0,4.0,4.0,0.34173110127449036,1.0947340726852417,True,1,0,False,False
1165,1459.0,2027.0,3.0,3.0,109.0,677.0,4.0,4.0,0.33530735969543457,1.113270282745361,True,1,0,False,False
1166,1459.0,2028.0,3.0,3.0,109.0,678.0,4.0,4.0,0.3475880622863769,1.0899609327316284,True,1,0,False,False
1167,1460.0,2027.0,3.0,3.0,110.0,677.0,4.0,4.0,0.3432847559452057,1.1279507875442505,True,1,0,False,False
1168,1460.0,2028.0,3.0,3.0,110.0,678.0,4.0,4.0,0.3465126752853393,1.1053690910339355,True,1,0,False,False
1169,1461.0,2028.0,3.0,3.0,111.0,678.0,4.0,4.0,0.3544404208660126,1.117022395133972,True,1,0,False,False
1170,1461.0,2029.0,3.0,3.0,111.0,679.0,4.0,4.0,0.3596414625644684,1.0935200452804563,True,1,0,False,False
1171,1486.0,2432.0,3.0,4.0,136.0,405.0,4.0,4.0,0.35397353768348694,0.5829142928123474,False,0,0,True,False
1172,1486.0,2433.0,3.0,4.0,136.0,406.0,4.0,4.0,0.3576658368110657,0.5389115214347839,False,0,0,True,False
1173,1487.0,2432.0,3.0,4.0,137.0,405.0,4.0,4.0,0.3539916276931762,0.6090118885040283,False,0,0,True,False
1174,1487.0,2433.0,3.0,4.0,137.0,406.0,4.0,4.0,0.34666964411735535,0.5626842379570007,False,0,0,True,False
1175,1488.0,2433.0,3.0,4.0,138.0,406.0,4.0,4.0,0.3560301661491394,0.5830102562904358,False,0,0,True,False
1176,1489.0,2532.0,3.0,4.0,139.0,505.0,4.0,4.0,0.35708028078079224,0.5344040393829346,False,0,0,True,False
1177,1489.0,2533.0,3.0,4.0,139.0,506.0,4.0,4.0,0.3437199592590332,0.5292085409164429,False,0,0,True,False
1178,1489.0,2534.0,3.0,4.0,139.0,507.0,4.0,4.0,0.3523055613040924,0.5282320380210876,False,0,0,True,False
1179,1490.0,2533.0,3.0,4.0,140.0,506.0,4.0,4.0,0.33806550502777094,0.5452049970626831,False,0,0,True,False
1180,1490.0,2534.0,3.0,4.0,140.0,507.0,4.0,4.0,0.33535686135292053,0.5427850484848022,False,0,0,True,False
1181,1490.0,2535.0,3.0,4.0,140.0,508.0,4.0,4.0,0.35715031623840326,0.5449523329734801,False,0,0,True,False
1182,1491.0,2533.0,3.0,4.0,141.0,506.0,4.0,4.0,0.3470450937747956,0.5591351985931396,False,0,0,True,False
1183,1491.0,2534.0,3.0,4.0,141.0,507.0,4.0,4.0,0.3322516977787018,0.5558956861495972,False,0,0,True,False
1184,1491.0,2535.0,3.0,4.0,141.0,508.0,4.0,4.0,0.34444957971572876,0.5568021535873413,False,0,0,True,False
1185,1492.0,2534.0,3.0,4.0,142.0,507.0,4.0,4.0,0.3385111391544342,0.567412495613098,False,0,0,True,False
1186,1492.0,2535.0,3.0,4.0,142.0,508.0,4.0,4.0,0.33962497115135193,0.567539393901825,False,0,0,True,False
1187,1493.0,2534.0,3.0,4.0,143.0,507.0,4.0,4.0,0.35035228729248047,0.5781131982803345,False,0,0,True,False
1188,1493.0,2535.0,3.0,4.0,143.0,508.0,4.0,4.0,0.34009820222854614,0.5780242681503296,False,0,0,True,False
1189,1493.0,2536.0,3.0,4.0,143.0,509.0,4.0,4.0,0.35459351539611816,0.5814306735992432,False,0,0,True,False
1190,1494.0,2535.0,3.0,4.0,144.0,508.0,4.0,4.0,0.345752477645874,0.5887762308120728,False,0,0,True,False
1191,1494.0,2536.0,3.0,4.0,144.0,509.0,4.0,4.0,0.349467396736145,0.591762363910675,False,0,0,True,False
1192,1495.0,2535.0,3.0,4.0,145.0,508.0,4.0,4.0,0.358618438243866,0.5992267727851868,False,0,0,True,False
1193,1495.0,2536.0,3.0,4.0,145.0,509.0,4.0,4.0,0.35170143842697144,0.6022509932518004,False,0,0,True,False
1194,1818.0,1955.0,3.0,3.0,468.0,605.0,4.0,4.0,0.354383260011673,0.22780239582061768,False,0,0,True,False
1195,1819.0,1954.0,3.0,3.0,469.0,604.0,4.0,4.0,0.3446686267852783,0.263833612203598,False,0,0,True,False
1196,1819.0,1955.0,3.0,3.0,469.0,605.0,4.0,4.0,0.33384671807289124,0.2365019917488098,False,0,0,True,False
1197,1819.0,1956.0,3.0,3.0,469.0,606.0,4.0,4.0,0.35041573643684387,0.2103523313999176,False,0,0,True,False
1198,1820.0,1954.0,3.0,3.0,470.0,604.0,4.0,4.0,0.3302668035030365,0.2830960154533386,False,0,0,True,False
1199,1820.0,1955.0,3.0,3.0,470.0,605.0,4.0,4.0,0.3137698769569397,0.2536220252513885,False,0,0,True,False
1200,1820.0,1956.0,3.0,3.0,470.0,606.0,4.0,4.0,0.3272952735424042,0.22428913414478305,False,0,0,True,False
1201,1821.0,1954.0,3.0,3.0,471.0,604.0,4.0,4.0,0.31984928250312805,0.3081577122211456,False,0,0,True,False
1202,1821.0,1955.0,3.0,3.0,471.0,605.0,4.0,4.0,0.29573819041252136,0.27723410725593567,False,0,0,True,False
1203,1821.0,1956.0,3.0,3.0,471.0,606.0,4.0,4.0,0.3040553331375122,0.24587056040763852,False,0,0,True,False
1204,1821.0,1957.0,3.0,3.0,471.0,607.0,4.0,4.0,0.3447058498859405,0.2154320925474167,False,0,0,True,False
1205,1822.0,1954.0,3.0,3.0,472.0,604.0,4.0,4.0,0.3165681064128876,0.33717742562294006,False,0,0,True,False
1206,1822.0,1955.0,3.0,3.0,472.0,605.0,4.0,4.0,0.28351965546607966,0.3051585257053375,False,0,0,True,False
1207,1822.0,1956.0,3.0,3.0,472.0,606.0,4.0,4.0,0.28416746854782104,0.27253901958465576,False,0,0,True,False
1208,1822.0,1957.0,3.0,3.0,472.0,607.0,4.0,4.0,0.32066529989242554,0.2400668412446976,False,0,0,True,False
1209,1823.0,1954.0,3.0,3.0,473.0,604.0,4.0,4.0,0.32318997383117676,0.36835864186286926,False,0,0,True,False
1210,1823.0,1955.0,3.0,3.0,473.0,605.0,4.0,4.0,0.28150227665901184,0.33535146713256836,False,0,0,True,False
1211,1823.0,1956.0,3.0,3.0,473.0,606.0,4.0,4.0,0.2727410197257996,0.30184605717659,False,0,0,True,False
1212,1823.0,1957.0,3.0,3.0,473.0,607.0,4.0,4.0,0.30245524644851685,0.2682539224624634,False,0,0,True,False
1213,1824.0,1954.0,3.0,3.0,474.0,604.0,4.0,4.0,0.3400733768939972,0.4001324772834778,False,0,0,True,False
1214,1824.0,1955.0,3.0,3.0,474.0,605.0,4.0,4.0,0.29179155826568604,0.36615157127380366,False,0,0,True,False
1215,1824.0,1956.0,3.0,3.0,474.0,606.0,4.0,4.0,0.27372029423713684,0.33188176155090326,False,0,0,True,False
1216,1824.0,1957.0,3.0,3.0,474.0,607.0,4.0,4.0,0.2946122884750366,0.29764765501022333,False,0,0,True,False
1217,1824.0,1958.0,3.0,3.0,474.0,608.0,4.0,4.0,0.34668245911598206,0.2641080617904663,False,0,0,True,False
1218,1825.0,1955.0,3.0,3.0,475.0,605.0,4.0,4.0,0.31244006752967834,0.39642015099525446,False,0,0,True,False
1219,1825.0,1956.0,3.0,3.0,475.0,606.0,4.0,4.0,0.28691366314888,0.36142873764038086,False,0,0,True,False
1220,1825.0,1957.0,3.0,3.0,475.0,607.0,4.0,4.0,0.2986321747303009,0.3267812728881836,False,0,0,True,False
1221,1825.0,1958.0,3.0,3.0,475.0,608.0,4.0,4.0,0.3430157005786896,0.2929997146129608,False,0,0,True,False
1222,1826.0,1955.0,3.0,3.0,476.0,605.0,4.0,4.0,0.338740348815918,0.4254748523235321,False,0,0,True,False
1223,1826.0,1956.0,3.0,3.0,476.0,606.0,4.0,4.0,0.30807366967201233,0.3898346424102783,False,0,0,True,False
1224,1826.0,1957.0,3.0,3.0,476.0,607.0,4.0,4.0,0.3118560016155243,0.35490092635154724,False,0,0,True,False
1225,1826.0,1958.0,3.0,3.0,476.0,608.0,4.0,4.0,0.3482871353626251,0.32124221324920654,False,0,0,True,False
1226,1827.0,1956.0,3.0,3.0,477.0,606.0,4.0,4.0,0.33184462785720825,0.4166987240314484,False,0,0,True,False
1227,1827.0,1957.0,3.0,3.0,477.0,607.0,4.0,4.0,0.329443633556366,0.38158157467842096,False,0,0,True,False
1228,1827.0,1958.0,3.0,3.0,477.0,608.0,4.0,4.0,0.3588159680366516,0.3482299745082855,False,0,0,True,False
1229,1828.0,1956.0,3.0,3.0,478.0,606.0,4.0,4.0,0.3542526662349701,0.4416380822658538,False,0,0,True,False
1230,1828.0,1957.0,3.0,3.0,478.0,607.0,4.0,4.0,0.34712931513786316,0.4064418971538544,False,0,0,True,False
1231,2065.0,2145.0,4.0,4.0,38.0,118.0,7.0,7.0,0.3540045619010925,0.45089831948280334,False,1,0,False,False
1232,2065.0,2146.0,4.0,4.0,38.0,119.0,7.0,7.0,0.3526016175746918,0.45924341678619374,False,1,0,False,False
1233,2065.0,2147.0,4.0,4.0,38.0,120.0,7.0,7.0,0.35366612672805786,0.46785661578178406,False,1,0,False,False
1234,2065.0,2148.0,4.0,4.0,38.0,121.0,7.0,7.0,0.35760271549224854,0.47702324390411377,False,1,0,False,False
1235,2066.0,2146.0,4.0,4.0,39.0,119.0,7.0,7.0,0.34462049603462214,0.4531726837158203,False,1,0,False,False
1236,2066.0,2147.0,4.0,4.0,39.0,120.0,7.0,7.0,0.3457004129886627,0.4612009227275848,False,1,0,False,False
1237,2066.0,2148.0,4.0,4.0,39.0,121.0,7.0,7.0,0.34986743330955505,0.46977955102920527,False,1,0,False,False
1238,2066.0,2149.0,4.0,4.0,39.0,122.0,7.0,7.0,0.35692909359931946,0.47910827398300165,False,1,0,False,False
1239,2067.0,2147.0,4.0,4.0,40.0,120.0,7.0,7.0,0.34014973044395447,0.45811197161674494,False,1,0,False,False
1240,2067.0,2148.0,4.0,4.0,40.0,121.0,7.0,7.0,0.3443458676338196,0.4661782085895538,False,1,0,False,False
1241,2067.0,2149.0,4.0,4.0,40.0,122.0,7.0,7.0,0.35163089632987976,0.4749646186828613,False,1,0,False,False
1242,2068.0,2148.0,4.0,4.0,41.0,121.0,7.0,7.0,0.3428335189819336,0.46680602431297297,False,1,0,False,False
1243,2068.0,2149.0,4.0,4.0,41.0,122.0,7.0,7.0,0.3500215411186218,0.475128561258316,False,1,0,False,False
1244,2069.0,2149.0,4.0,4.0,42.0,122.0,7.0,7.0,0.3523114323616028,0.4799354672431946,False,1,0,False,False
1245,2264.0,4050.0,4.0,6.0,237.0,669.0,7.0,7.0,0.3584083616733551,0.15774068236351013,False,0,0,True,False
1246,2264.0,4051.0,4.0,6.0,237.0,670.0,7.0,7.0,0.3590299189090729,0.17789874970912933,False,0,0,True,False
1247,2265.0,4049.0,4.0,6.0,238.0,668.0,7.0,7.0,0.3497068583965301,0.12000168859958649,False,0,0,True,False
1248,2265.0,4050.0,4.0,6.0,238.0,669.0,7.0,7.0,0.3355245292186737,0.1387038230895996,False,0,0,True,False
1249,2265.0,4051.0,4.0,6.0,238.0,670.0,7.0,7.0,0.3347611129283905,0.15842205286026,False,0,0,True,False
1250,2265.0,4052.0,4.0,6.0,238.0,671.0,7.0,7.0,0.35286447405815125,0.17870435118675232,False,0,0,True,False
1251,2266.0,4049.0,4.0,6.0,239.0,668.0,7.0,7.0,0.33628010749816895,0.10287188738584518,False,0,0,True,False
1252,2266.0,4050.0,4.0,6.0,239.0,669.0,7.0,7.0,0.3197646141052246,0.12054524570703506,False,0,0,True,False
1253,2266.0,4051.0,4.0,6.0,239.0,670.0,7.0,7.0,0.3174838125705719,0.1393892765045166,False,0,0,True,False
1254,2266.0,4052.0,4.0,6.0,239.0,671.0,7.0,7.0,0.33429980278015137,0.15891481935977936,False,0,0,True,False
1255,2267.0,4049.0,4.0,6.0,240.0,668.0,7.0,7.0,0.33265817165374756,0.08753424137830734,False,0,0,True,False
1256,2267.0,4050.0,4.0,6.0,240.0,669.0,7.0,7.0,0.31345397233963007,0.10333418846130372,False,0,0,True,False
1257,2267.0,4051.0,4.0,6.0,240.0,670.0,7.0,7.0,0.30915525555610657,0.12076635658740996,False,0,0,True,False
1258,2267.0,4052.0,4.0,6.0,240.0,671.0,7.0,7.0,0.3240703344345093,0.13914386928081512,False,0,0,True,False
1259,2267.0,4053.0,4.0,6.0,240.0,672.0,7.0,7.0,0.3574387729167938,0.1581427901983261,False,0,0,True,False
1260,2268.0,4049.0,4.0,6.0,241.0,668.0,7.0,7.0,0.3387899100780487,0.07517626881599426,False,0,0,True,False
1261,2268.0,4050.0,4.0,6.0,241.0,669.0,7.0,7.0,0.3168999254703522,0.08768761157989502,False,0,0,True,False
1262,2268.0,4051.0,4.0,6.0,241.0,670.0,7.0,7.0,0.3101717233657837,0.1028846800327301,False,0,0,True,False
1263,2268.0,4052.0,4.0,6.0,241.0,671.0,7.0,7.0,0.3224988877773285,0.11960779130458832,False,0,0,True,False
1264,2268.0,4053.0,4.0,6.0,241.0,672.0,7.0,7.0,0.3531855344772339,0.13734534382820127,False,0,0,True,False
1265,2269.0,4049.0,4.0,6.0,242.0,668.0,7.0,7.0,0.35256570577621454,0.06832078844308853,False,0,0,True,False
1266,2269.0,4050.0,4.0,6.0,242.0,669.0,7.0,7.0,0.32841911911964417,0.07531929761171342,False,0,0,True,False
1267,2269.0,4051.0,4.0,6.0,242.0,670.0,7.0,7.0,0.3192751407623291,0.08684308826923369,False,0,0,True,False
1268,2269.0,4052.0,4.0,6.0,242.0,671.0,7.0,7.0,0.3287146389484405,0.10106752067804337,False,0,0,True,False
1269,2269.0,4053.0,4.0,6.0,242.0,672.0,7.0,7.0,0.35622602701187134,0.11703886091709136,False,0,0,True,False
1270,2270.0,4050.0,4.0,6.0,243.0,669.0,7.0,7.0,0.34508106112480164,0.06931324303150177,False,0,0,True,False
1271,2270.0,4051.0,4.0,6.0,243.0,670.0,7.0,7.0,0.3339499533176422,0.0749833732843399,False,0,0,True,False
1272,2270.0,4052.0,4.0,6.0,243.0,671.0,7.0,7.0,0.3407323956489563,0.08520171791315079,False,0,0,True,False
1273,2271.0,4051.0,4.0,6.0,244.0,670.0,7.0,7.0,0.35122615098953247,0.07068224251270294,False,0,0,True,False
1274,2271.0,4052.0,4.0,6.0,244.0,671.0,7.0,7.0,0.35592555999755854,0.074855700135231,False,0,0,True,False
1275,2443.0,2532.0,4.0,4.0,416.0,505.0,4.0,4.0,0.35615095496177673,0.6876394152641296,False,0,0,True,False
1276,2443.0,2533.0,4.0,4.0,416.0,506.0,4.0,4.0,0.3563236892223358,0.7052668929100037,False,0,0,True,False
1277,2443.0,2552.0,4.0,4.0,416.0,525.0,4.0,4.0,0.3588317930698395,0.7974360585212708,False,0,0,True,False
1278,2443.0,2553.0,4.0,4.0,416.0,526.0,4.0,4.0,0.3403935432434082,0.7656710147857666,False,0,0,True,False
1279,2443.0,2554.0,4.0,4.0,416.0,527.0,4.0,4.0,0.3404798209667206,0.7332384586334227,False,0,0,True,False
1280,2444.0,2531.0,4.0,4.0,417.0,504.0,4.0,4.0,0.35613641142845154,0.7107381224632263,False,0,0,True,False
1281,2444.0,2532.0,4.0,4.0,417.0,505.0,4.0,4.0,0.33065587282180786,0.7294778823852539,False,0,0,True,False
1282,2444.0,2533.0,4.0,4.0,417.0,506.0,4.0,4.0,0.320161372423172,0.7480829954147338,False,0,0,True,False
1283,2444.0,2534.0,4.0,4.0,417.0,507.0,4.0,4.0,0.3311435878276825,0.7669581174850464,False,0,0,True,False
1284,2444.0,2552.0,4.0,4.0,417.0,525.0,4.0,4.0,0.33460569381713867,0.8454084396362304,False,0,0,True,False
1285,2444.0,2553.0,4.0,4.0,417.0,526.0,4.0,4.0,0.30689010024070734,0.8125126361846925,False,0,0,True,False
1286,2444.0,2554.0,4.0,4.0,417.0,527.0,4.0,4.0,0.2937820553779602,0.7785163521766663,False,0,0,True,False
1287,2444.0,2555.0,4.0,4.0,417.0,528.0,4.0,4.0,0.3108416497707367,0.7439563870429992,False,0,0,True,False
1288,2445.0,2532.0,4.0,4.0,418.0,505.0,4.0,4.0,0.3317146599292755,0.757310450077057,False,0,0,True,False
1289,2445.0,2533.0,4.0,4.0,418.0,506.0,4.0,4.0,0.30783072113990784,0.7769709229469299,False,0,0,True,False
1290,2445.0,2534.0,4.0,4.0,418.0,507.0,4.0,4.0,0.3063649535179138,0.7967398166656494,False,0,0,True,False
1291,2445.0,2535.0,4.0,4.0,418.0,508.0,4.0,4.0,0.32689401507377625,0.8169614076614381,False,0,0,True,False
1292,2445.0,2552.0,4.0,4.0,418.0,525.0,4.0,4.0,0.33639010787010193,0.8882150053977966,False,0,0,True,False
1293,2445.0,2553.0,4.0,4.0,418.0,526.0,4.0,4.0,0.30114832520484924,0.8550015687942506,False,0,0,True,False
1294,2445.0,2554.0,4.0,4.0,418.0,527.0,4.0,4.0,0.2738189697265625,0.8201467990875245,False,0,0,True,False
1295,2445.0,2555.0,4.0,4.0,418.0,528.0,4.0,4.0,0.27224892377853394,0.7842756509780883,False,0,0,True,False
1296,2445.0,2556.0,4.0,4.0,418.0,529.0,4.0,4.0,0.3088952898979187,0.747563362121582,False,0,0,True,False
1297,2446.0,2532.0,4.0,4.0,419.0,505.0,4.0,4.0,0.3581872582435608,0.7705568075180053,False,0,0,True,False
1298,2446.0,2533.0,4.0,4.0,419.0,506.0,4.0,4.0,0.3229480981826782,0.7912173271179198,False,0,0,True,False
1299,2446.0,2534.0,4.0,4.0,419.0,507.0,4.0,4.0,0.3077160716056824,0.8119251728057861,False,0,0,True,False
1300,2446.0,2535.0,4.0,4.0,419.0,508.0,4.0,4.0,0.3147808313369751,0.832910418510437,False,0,0,True,False
1301,2446.0,2536.0,4.0,4.0,419.0,509.0,4.0,4.0,0.33704763650894165,0.8543910980224609,False,0,0,True,False
1302,2446.0,2553.0,4.0,4.0,419.0,526.0,4.0,4.0,0.32504481077194214,0.8923112154006958,False,0,0,True,False
1303,2446.0,2554.0,4.0,4.0,419.0,527.0,4.0,4.0,0.28840285539627075,0.8574858903884887,False,0,0,True,False
1304,2446.0,2555.0,4.0,4.0,419.0,528.0,4.0,4.0,0.26862913370132446,0.821078360080719,False,0,0,True,False
1305,2446.0,2556.0,4.0,4.0,419.0,529.0,4.0,4.0,0.2830454409122467,0.7834530472755432,False,0,0,True,False
1306,2446.0,2557.0,4.0,4.0,419.0,530.0,4.0,4.0,0.33452627062797546,0.7447055578231812,False,0,0,True,False
1307,2447.0,2533.0,4.0,4.0,420.0,506.0,4.0,4.0,0.357519656419754,0.7932183146476746,False,0,0,True,False
1308,2447.0,2534.0,4.0,4.0,420.0,507.0,4.0,4.0,0.33163562417030334,0.8147826194763182,False,0,0,True,False
1309,2447.0,2535.0,4.0,4.0,420.0,508.0,4.0,4.0,0.3253437280654907,0.8365445733070372,False,0,0,True,False
