node_id,q_000,q_001,q_002,q_003,q_004,q_005,q_006,q_007,q_008,q_009,q_010,q_011,q_012,q_013,q_014,q_015,q_016,q_017,q_018,q_019,q_020,q_021,q_022,q_023,q_024,q_025,q_026,q_027,q_028,q_029,q_030,q_031,q_032,q_033,q_034,q_035,q_036,q_037,q_038,q_039
2662,0.4336356818675995,-0.6801820993423462,0.4235628545284271,-0.6965949535369873,0.40972355008125305,-0.7122080326080322,0.3969385325908661,-0.7227938175201416,0.391414612531662,-0.722785472869873,0.39739784598350525,-0.7085485458374023,0.41617339849472046,-0.679620087146759,0.44671154022216797,-0.63804692029953,0.4866791069507599,-0.5870817303657532,0.5332137942314148,-0.5301410555839539,0.583480954170227,-0.47020259499549866,0.6350158452987671,-0.4095710813999176,0.6856037974357605,-0.3500981330871582,0.7326445579528809,-0.29385337233543396,0.7725403904914856,-0.24376744031906128,0.8008391261100769,-0.20356716215610504,0.813285768032074,-0.17682722210884094,0.8071863055229187,-0.16569200158119202,0.782267689704895,-0.1700623482465744,0.7406482696533203,-0.18764697015285492
2663,0.4232238531112671,-0.6977517008781433,0.40935218334198,-0.7132940888404846,0.39655959606170654,-0.7237908840179443,0.3910645544528961,-0.723662257194519,0.3971097469329834,-0.7092813849449158,0.41596823930740356,-0.6802176833152771,0.4466009736061096,-0.6385442018508911,0.4866710603237152,-0.5875025391578674,0.5333105325698853,-0.5304670333862305,0.583670973777771,-0.4703758656978607,0.6352710127830505,-0.40952908992767334,0.6858854293823242,-0.3498123586177826,0.7329147458076477,-0.293342649936676,0.7727707624435425,-0.24308353662490845,0.8010128140449524,-0.20277319848537445,0.8133938908576965,-0.1759844422340393,0.807220458984375,-0.16485269367694855,0.7822147011756897,-0.16926252841949463,0.7404949069023132,-0.18689996004104614,0.685916006565094,-0.21395127475261688
2664,0.4089500308036804,-0.7144612669944763,0.39613229036331177,-0.7248837947845459,0.39066174626350403,-0.7246597409248352,0.3967817425727844,-0.710151195526123,0.41574791073799133,-0.6809379458427429,0.44650086760520935,-0.6391265392303467,0.486692875623703,-0.5879837274551392,0.5334523916244507,-0.5308722853660583,0.5839236378669739,-0.4706888198852539,0.6356099843978882,-0.40969523787498474,0.6862704157829285,-0.34977206587791443,0.7332984805107117,-0.293067991733551,0.7731117010116577,-0.24259036779403687,0.801283597946167,-0.20210754871368408,0.8135820627212524,-0.17520371079444885,0.8073226809501648,-0.1640152782201767,0.7822273373603821,-0.1684219092130661,0.7404085397720337,-0.18609562516212463,0.6857213973999023,-0.21319974958896637,0.6230258345603943,-0.24518351256847382
2665,0.39567142724990845,-0.726058304309845,0.3902094066143036,-0.7257532477378845,0.39640215039253235,-0.7111411094665527,0.4154919683933258,-0.6817932724952698,0.4463919699192047,-0.6398285627365112,0.4867312014102936,-0.5885472297668457,0.5336291193962097,-0.5313354134559631,0.5842281579971313,-0.471077561378479,0.6360231637954712,-0.4099949896335602,0.6867560148239136,-0.34993118047714233,0.7338043451309204,-0.2930293381214142,0.7735822200775146,-0.24232564866542816,0.8016748428344727,-0.20162853598594666,0.8138706684112549,-0.17455033957958221,0.8075038194656372,-0.16324028372764587,0.7823054194450378,-0.1675828993320465,0.7403852939605713,-0.18524879217147827,0.6855913400650024,-0.21238835155963898,0.6227838397026062,-0.24442660808563232,0.5573381781578064,-0.27658551931381226
2666,0.38972219824790955,-0.7269282341003418,0.39597421884536743,-0.7122265100479126,0.4151884913444519,-0.6827671527862549,0.44625455141067505,-0.6406627893447876,0.4867691099643707,-0.5892268419265747,0.5338295102119446,-0.5318777561187744,0.5845731496810913,-0.47152167558670044,0.6364951133728027,-0.4103669822216034,0.6873272657394409,-0.35021793842315674,0.7344266772270203,-0.29318180680274963,0.7741909027099609,-0.24228845536708832,0.8022070527076721,-0.20137184858322144,0.8142841458320618,-0.17408084869384766,0.807783842086792,-0.16259226202964783,0.782457709312439,-0.1668061912059784,0.7404228448867798,-0.1844022274017334,0.6855210065841675,-0.21153181791305542,0.6226035356521606,-0.2436068207025528,0.5570467114448547,-0.2758232057094574,0.49434971809387207,-0.3034956753253937
2667,0.3955126106739044,-0.7133930325508118,0.41484034061431885,-0.6838355660438538,0.4460761249065399,-0.6416134238243103,0.4867878258228302,-0.5900350213050842,0.534039318561554,-0.5325322151184082,0.5849493741989136,-0.47204169631004333,0.6370132565498352,-0.4107917249202728,0.687964141368866,-0.35057345032691956,0.7351452708244324,-0.29345619678497314,0.7749293446540833,-0.24243494868278503,0.8028886914253235,-0.2013358324766159,0.8148435354232788,-0.17382954061031342,0.8081865906715393,-0.16212689876556396,0.7827021479606628,-0.1661565750837326,0.7405269145965576,-0.1836174577474594,0.6855053901672363,-0.21067345142364502,0.6224790811538696,-0.2427387684583664,0.5568138957023621,-0.27499499917030334,0.4940108060836792,-0.3027287423610687,0.4390806555747986,-0.3217891752719879
2668,0.4144625961780548,-0.6849843859672546,0.44585922360420227,-0.6426572203636169,0.4867742359638214,-0.5909571051597595,0.5342408418655396,-0.5333113074302673,0.5853457450866699,-0.4726696312427521,0.6375705599784851,-0.41128912568092346,0.688652753829956,-0.35097914934158325,0.7359358668327332,-0.29379603266716003,0.7757731080055237,-0.2426982820034027,0.8037096858024597,-0.201477512717247,0.8155574798583984,-0.17379432916641235,0.808732807636261,-0.16187793016433716,0.7830606698989868,-0.16568998992443085,0.7407118082046509,-0.18296033143997192,0.6855461597442627,-0.20987607538700104,0.6224024295806885,-0.24186639487743378,0.556632936000824,-0.27411535382270813,0.4937276840209961,-0.30189329385757446,0.4387001097202301,-0.32101908326148987,0.39520663022994995,-0.32853829860687256
2669,0.4456193149089813,-0.6437802910804749,0.48673027753829956,-0.591970682144165,0.5344201922416687,-0.5342013835906982,0.5857456922531128,-0.4734180271625519,0.6381589770317078,-0.4118901193141937,0.6893883347511292,-0.3514542579650879,0.7367833852767944,-0.2941836416721344,0.7766942977905273,-0.24302415549755096,0.8046424388885498,-0.20173193514347076,0.8164148926734924,-0.1739327758550644,0.8094311356544495,-0.16184306144714355,0.7835526466369629,-0.16544032096862793,0.7409961819648743,-0.18248793482780457,0.6856529712677002,-0.20920726656913757,0.6223704814910889,-0.24105405807495117,0.5564925670623779,-0.2732289135456085,0.4934925436973572,-0.30100372433662415,0.43837282061576843,-0.320178747177124,0.3947930335998535,-0.327767014503479,0.3642958998680115,-0.3226346969604492
2670,0.48667195439338684,-0.5930620431900024,0.5345786809921265,-0.5351809859275818,0.5861344933509827,-0.47427424788475037,0.6387631893157959,-0.4126072824001312,0.6901658773422241,-0.3520286977291107,0.7376851439476013,-0.2946375906467438,0.7776768207550049,-0.2433955818414688,0.805656373500824,-0.2020464986562729,0.8173868656158447,-0.17418120801448822,0.8102709054946899,-0.16198010742664337,0.7841867208480835,-0.16540534794330597,0.7413973808288574,-0.182234987616539,0.6858402490615845,-0.20872579514980316,0.6223875880241394,-0.24037134647369385,0.5563846826553345,-0.27240151166915894,0.4932910203933716,-0.3001052141189575,0.43809014558792114,-0.3192824125289917,0.3944306969642639,-0.3269248604774475,0.3638589680194855,-0.32186445593833923,0.3455697000026703,-0.30502134561538696
2671,0.53473299741745,-0.5362368226051331,0.5865126848220825,-0.4752180278301239,0.6393675208091736,-0.4134292006492615,0.6909711956977844,-0.3527151346206665,0.7386389374732971,-0.2951868176460266,0.7787197828292847,-0.2438305765390396,0.8067348599433899,-0.20240487158298492,0.8184418082237244,-0.17448817193508148,0.8112239241600037,-0.16222593188285828,0.7849538922309875,-0.1655428111553192,0.7419239282608032,-0.18219953775405884,0.6861223578453064,-0.20846770703792572,0.6224632263183594,-0.23987911641597748,0.5563080310821533,-0.27170485258102417,0.4931102991104126,-0.29926493763923645,0.4378349781036377,-0.31837570667266846,0.3941102623939514,-0.326026052236557,0.36347195506095886,-0.3210238814353943,0.3451187014579773,-0.3042541444301605,0.336294949054718,-0.2784121334552765
2672,0.5868977308273315,-0.47623640298843384,0.639971911907196,-0.414336621761322,0.691787838935852,-0.3535032272338867,0.739631712436676,-0.29584407806396484,0.779823362827301,-0.24435727298259735,0.8078781366348267,-0.20282459259033203,0.8195626139640808,-0.17483776807785034,0.8122590184211731,-0.1625296026468277,0.785828709602356,-0.1657894104719162,0.7425695657730103,-0.18233896791934967,0.6865079402923584,-0.20843149721622467,0.6226085424423218,-0.23961493372917175,0.5562670826911926,-0.2712017893791199,0.49294379353523254,-0.29855629801750183,0.4375903308391571,-0.3175266683101654,0.39381250739097595,-0.3251163363456726,0.36312493681907654,-0.3201272487640381,0.3447166979312897,-0.30341827869415283,0.3358369469642639,-0.27764952182769775,0.33256593346595764,-0.2466687262058258
2673,0.6405945420265198,-0.4153169095516205,0.6926149725914001,-0.35437482595443726,0.740646243095398,-0.2966000735759735,0.780975341796875,-0.24498844146728516,0.8090881109237671,-0.20333309471607208,0.8207502365112305,-0.1752471923828125,0.8133593797683716,-0.16287538409233093,0.7867821455001831,-0.16609406471252441,0.7433133721351624,-0.18258923292160034,0.686994194984436,-0.20857401192188263,0.6228321194648743,-0.23957781493663788,0.5562695264816284,-0.2709314525127411,0.4927910566329956,-0.29804396629333496,0.4373449981212616,-0.31680989265441895,0.3935171365737915,-0.3242640495300293,0.36279717087745667,-0.3192201554775238,0.344353586435318,-0.30252817273139954,0.33542752265930176,-0.2768208086490631,0.3321051299571991,-0.24591155350208282,0.3301229178905487,-0.21411055326461792
2674,0.6934714913368225,-0.355317622423172,0.741680920124054,-0.2974376380443573,0.7821580171585083,-0.24571570754051208,0.8103532791137695,-0.20394320785999298,0.8220071792602539,-0.1757434755563736,0.8145255446434021,-0.16328035295009613,0.7877981066703796,-0.16644097864627838,0.7441301941871643,-0.18289850652217865,0.6875662207603455,-0.20882998406887054,0.6231352686882019,-0.23972399532794952,0.5563238263130188,-0.2708934545516968,0.49265649914741516,-0.29776838421821594,0.43709415197372437,-0.3162912428379059,0.39320918917655945,-0.3235442638397217,0.36246606707572937,-0.3183706998825073,0.3440076410770416,-0.301628977060318,0.3350564241409302,-0.275940477848053,0.33169275522232056,-0.24509137868881226,0.3296602666378021,-0.21335899829864502,0.3249906897544861,-0.18493522703647614
2675,0.7427554726600647,-0.29834485054016113,0.7833690643310547,-0.24652287364006042,0.8116554021835327,-0.20464730262756348,0.8233222961425781,-0.17633941769599915,0.8157597780227661,-0.16377133131027222,0.7888760566711426,-0.16684728860855103,0.7450048327445984,-0.1832507848739624,0.6882038712501526,-0.20914649963378906,0.6235098838806152,-0.23998674750328064,0.556435763835907,-0.2710433006286621,0.49254852533340454,-0.29772961139678955,0.43683937191963196,-0.31601208448410034,0.39288049936294556,-0.3230232894420624,0.3621140420436859,-0.3176535367965698,0.3436548709869385,-0.30078795552253723,0.3347014784812927,-0.2750532329082489,0.3313184380531311,-0.24422277510166168,0.329245924949646,-0.21254755556583405,0.3245241641998291,-0.18418867886066437,0.313933402299881,-0.16276095807552338
2676,0.7846288681030273,-0.247398242354393,0.8129917979240417,-0.20542991161346436,0.8246771097183228,-0.17702792584896088,0.8170507550239563,-0.1643611192703247,0.7900166511535645,-0.16733983159065247,0.7459350228309631,-0.18366335332393646,0.6888932585716248,-0.20950713753700256,0.6239416599273682,-0.240311861038208,0.556604266166687,-0.2713128626346588,0.49247705936431885,-0.2978825867176056,0.4365890324115753,-0.31597277522087097,0.39253029227256775,-0.3227428197860718,0.3617304563522339,-0.3171346187591553,0.34327611327171326,-0.3000786304473877,0.3343380093574524,-0.2742249667644501,0.33095985651016235,-0.24334974586963654,0.3288695216178894,-0.21169094741344452,0.32410573959350586,-0.18338507413864136,0.31345853209495544,-0.16201823949813843,0.2948380708694458,-0.15020829439163208
2677,0.8143832087516785,-0.20627959072589874,0.8260688781738281,-0.17779402434825897,0.8183801174163818,-0.16504287719726562,0.7912080883979797,-0.167931467294693,0.7469189167022705,-0.18416336178779602,0.6896297335624695,-0.20992949604988098,0.6244181990623474,-0.2406824231147766,0.5568209886550903,-0.2716466188430786,0.4924478232860565,-0.29815801978111267,0.43635663390159607,-0.3161279261112213,0.3921668827533722,-0.3227033317089081,0.36131301522254944,-0.3168552815914154,0.34285932779312134,-0.29956576228141785,0.33394601941108704,-0.27352747321128845,0.3305920660495758,-0.24253669381141663,0.328508585691452,-0.21083252131938934,0.3237249255180359,-0.18253923952579498,0.31303128600120544,-0.16122058033943176,0.2943488359451294,-0.14946773648262024,0.26710617542266846,-0.14846663177013397
2678,0.8275184035301208,-0.1786264330148697,0.8197450637817383,-0.16580180823802948,0.7924323081970215,-0.1686152219772339,0.7479436993598938,-0.18476362526416779,0.6904081106185913,-0.21044115722179413,0.624932050704956,-0.24111640453338623,0.5570751428604126,-0.2720271646976471,0.4924583435058594,-0.2984991669654846,0.43615394830703735,-0.31640729308128357,0.39180678129196167,-0.3228592574596405,0.36086997389793396,-0.31681597232818604,0.3424011468887329,-0.29928988218307495,0.3335127532482147,-0.273023784160614,0.33019477128982544,-0.24185332655906677,0.32813796401023865,-0.2100350707769394,0.3233589828014374,-0.181693896651268,0.3126409351825714,-0.1603829264640808,0.2939063012599945,-0.14867344498634338,0.2665960490703583,-0.147726371884346,0.23199112713336945,-0.15690934658050537
2679,0.8211665153503418,-0.1666267067193985,0.7936870455741882,-0.16937629878520966,0.7489920258522034,-0.18545690178871155,0.6912143230438232,-0.21105492115020752,0.6254743337631226,-0.24164190888404846,0.5573564767837524,-0.2724728286266327,0.49249935150146484,-0.29888826608657837,0.4359835386276245,-0.3167535066604614,0.3914663791656494,-0.32314011454582214,0.3604198694229126,-0.31697121262550354,0.34190988540649414,-0.29925107955932617,0.3330343961715698,-0.27275311946868896,0.32975488901138306,-0.24136057496070862,0.3277371823787689,-0.20936618745326996,0.32298246026039124,-0.18091042339801788,0.3122642934322357,-0.15954750776290894,0.29349952936172485,-0.14784042537212372,0.26613137125968933,-0.14693255722522736,0.231454536318779,-0.1561676263809204,0.19268880784511566,-0.17293763160705566
2680,0.7949926853179932,-0.17020343244075775,0.7500621676445007,-0.18622803688049316,0.692031979560852,-0.21176302433013916,0.6260294318199158,-0.24227167665958405,0.5576521754264832,-0.27301225066185,0.49255770444869995,-0.2993439733982086,0.43583744764328003,-0.3171484172344208,0.39115235209465027,-0.32348814606666565,0.3599824607372284,-0.3172507584095001,0.3414052128791809,-0.29940423369407654,0.3325192332267761,-0.2727150321006775,0.3292684257030487,-0.24109609425067902,0.32729294896125793,-0.20888467133045197,0.32257434725761414,-0.1802545040845871,0.31187495589256287,-0.15877467393875122,0.293104350566864,-0.1470106542110443,0.2657007575035095,-0.14610017836093903,0.23096179962158203,-0.1553715467453003,0.19212260842323303,-0.17219315469264984,0.15399669110774994,-0.19223403930664062
2681,0.7511739730834961,-0.1870657056570053,0.6928601264953613,-0.21254988014698029,0.6265820264816284,-0.242997407913208,0.5579449534416199,-0.2736581265926361,0.4926168918609619,-0.2998952865600586,0.4357001781463623,-0.3176109194755554,0.3908577561378479,-0.3238852322101593,0.359567254781723,-0.3175972104072571,0.34090906381607056,-0.2996799945831299,0.331987589597702,-0.2728651165962219,0.3287436366081238,-0.24105894565582275,0.3268011510372162,-0.20862655341625214,0.3221210241317749,-0.17978304624557495,0.3114510774612427,-0.15812861919403076,0.2926929295063019,-0.14624381065368652,0.2652786374092102,-0.1452711671590805,0.2305009663105011,-0.15453605353832245,0.19159847497940063,-0.1713927686214447,0.15340134501457214,-0.19148623943328857,0.12154071778059006,-0.20945189893245697
2682,0.6937177777290344,-0.21340402960777283,0.6271321177482605,-0.24380294978618622,0.5582207441329956,-0.27440157532691956,0.49265822768211365,-0.30055496096611023,0.43555185198783875,-0.31817033886909485,0.3905651867389679,-0.3243502378463745,0.35916799306869507,-0.3179923892021179,0.3404325246810913,-0.30002155900001526,0.3314623236656189,-0.27313506603240967,0.32820114493370056,-0.24120528995990753,0.32627010345458984,-0.2085903286933899,0.32161805033683777,-0.17953063547611237,0.31097811460494995,-0.15766480565071106,0.29224181175231934,-0.14560335874557495,0.2648351788520813,-0.14450517296791077,0.23004478216171265,-0.15370327234268188,0.19110383093357086,-0.1705513596534729,0.1528462916612625,-0.19068066775798798,0.12092091143131256,-0.20870113372802734,0.10078974068164825,-0.21916602551937103
