edge_id,global_i,global_j,block_i,block_j,index_i,index_j,d_contact,d_Q,original_obstruction,split_i,split_j,retained_after_split,post_split_obstruction
1006,3094.0,3247.0,11.0,11.0,390.0,543.0,0.28495389223098755,0.976868450641632,False,1,0,False,False
1007,3094.0,3248.0,11.0,11.0,390.0,544.0,0.2873370051383972,0.997611939907074,False,1,0,False,False
1008,3094.0,3249.0,11.0,11.0,390.0,545.0,0.29138755798339844,1.0175365209579468,False,1,0,False,False
1009,3094.0,3250.0,11.0,11.0,390.0,546.0,0.2965896427631378,1.0380970239639282,True,1,0,False,False
1010,3094.0,3251.0,11.0,11.0,390.0,547.0,0.3025283217430115,1.060643196105957,True,1,0,False,False
1011,3094.0,3252.0,11.0,11.0,390.0,548.0,0.30908527970314026,1.0854092836380005,True,1,0,False,False
1012,3094.0,3253.0,11.0,11.0,390.0,549.0,0.31649336218833923,1.111124873161316,True,1,0,False,False
1013,3094.0,3254.0,11.0,11.0,390.0,550.0,0.32542672753334045,1.1356866359710691,True,1,0,False,False
1014,3094.0,3255.0,11.0,11.0,390.0,551.0,0.33692580461502075,1.1572061777114868,True,1,0,False,False
1015,3094.0,3256.0,11.0,11.0,390.0,552.0,0.3517675101757049,1.1746085882186887,True,1,0,False,False
1016,3095.0,3241.0,11.0,11.0,391.0,537.0,0.3539148271083832,0.7343671917915344,False,1,0,False,False
1017,3095.0,3242.0,11.0,11.0,391.0,538.0,0.3350172936916352,0.7752541899681091,False,1,0,False,False
1018,3095.0,3243.0,11.0,11.0,391.0,539.0,0.3192298412322998,0.8142785429954528,False,1,0,False,False
1019,3095.0,3244.0,11.0,11.0,391.0,540.0,0.30650222301483154,0.8494314551353455,False,1,0,False,False
1020,3095.0,3245.0,11.0,11.0,391.0,541.0,0.29659220576286316,0.8798871040344238,False,1,0,False,False
1021,3095.0,3246.0,11.0,11.0,391.0,542.0,0.28931701183319086,0.906114399433136,False,1,0,False,False
1022,3095.0,3247.0,11.0,11.0,391.0,543.0,0.2847188711166382,0.9291637539863585,False,1,0,False,False
1023,3095.0,3248.0,11.0,11.0,391.0,544.0,0.28299203515052795,0.9499558806419373,False,1,0,False,False
1024,3095.0,3249.0,11.0,11.0,391.0,545.0,0.2841469645500183,0.9694405198097229,False,1,0,False,False
1025,3095.0,3250.0,11.0,11.0,391.0,546.0,0.28779658675193787,0.98906010389328,False,1,0,False,False
1026,3095.0,3251.0,11.0,11.0,391.0,547.0,0.29332971572875977,1.010353684425354,False,1,0,False,False
1027,3095.0,3252.0,11.0,11.0,391.0,548.0,0.3001903593540192,1.03383207321167,False,1,0,False,False
1028,3095.0,3253.0,11.0,11.0,391.0,549.0,0.30806738138198847,1.0584301948547363,True,1,0,False,False
1029,3095.0,3254.0,11.0,11.0,391.0,550.0,0.3171157240867615,1.0821255445480347,True,1,0,False,False
1030,3095.0,3255.0,11.0,11.0,391.0,551.0,0.32798388600349426,1.1030254364013672,True,1,0,False,False
1031,3095.0,3256.0,11.0,11.0,391.0,552.0,0.34125709533691406,1.1200109720230103,True,1,0,False,False
1032,3095.0,3257.0,11.0,11.0,391.0,553.0,0.3566265404224396,1.1326409578323364,True,1,0,False,False
1033,3096.0,3243.0,11.0,11.0,392.0,539.0,0.34243571758270264,0.7544457912445068,False,1,0,False,False
1034,3096.0,3244.0,11.0,11.0,392.0,540.0,0.32648125290870667,0.7900303602218629,False,1,0,False,False
1035,3096.0,3245.0,11.0,11.0,392.0,541.0,0.31266924738883967,0.8208922147750854,False,1,0,False,False
1036,3096.0,3246.0,11.0,11.0,392.0,542.0,0.30099454522132874,0.8475779891014099,False,1,0,False,False
1037,3096.0,3247.0,11.0,11.0,392.0,543.0,0.29188379645347595,0.8711665272712708,False,1,0,False,False
1038,3096.0,3248.0,11.0,11.0,392.0,544.0,0.28607228398323054,0.8924675583839417,False,1,0,False,False
1039,3096.0,3249.0,11.0,11.0,392.0,545.0,0.2841096222400665,0.9122152924537658,False,1,0,False,False
1040,3096.0,3250.0,11.0,11.0,392.0,546.0,0.2859373390674591,0.9316725134849548,False,1,0,False,False
1041,3096.0,3251.0,11.0,11.0,392.0,547.0,0.2909321188926697,0.952349305152893,False,1,0,False,False
1042,3096.0,3252.0,11.0,11.0,392.0,548.0,0.298200786113739,0.9748789072036744,False,1,0,False,False
1043,3096.0,3253.0,11.0,11.0,392.0,549.0,0.30688834190368647,0.9983884096145629,False,1,0,False,False
1044,3096.0,3254.0,11.0,11.0,392.0,550.0,0.31654807925224304,1.0210362672805786,False,1,0,False,False
1045,3096.0,3255.0,11.0,11.0,392.0,551.0,0.3273018002510071,1.041066527366638,True,1,0,False,False
1046,3096.0,3256.0,11.0,11.0,392.0,552.0,0.3393903076648712,1.057440400123596,True,1,0,False,False
1047,3096.0,3257.0,11.0,11.0,392.0,553.0,0.3524130582809448,1.069714069366455,True,1,0,False,False
1048,3097.0,3244.0,11.0,11.0,393.0,540.0,0.35019850730896,0.7258133888244629,False,0,0,True,False
1049,3097.0,3245.0,11.0,11.0,393.0,541.0,0.33365359902381897,0.7569708228111267,False,0,0,True,False
1050,3097.0,3246.0,11.0,11.0,393.0,542.0,0.3186601400375366,0.7840014100074768,False,0,0,True,False
1051,3097.0,3247.0,11.0,11.0,393.0,543.0,0.30586254596710205,0.8081021308898925,False,0,0,True,False
1052,3097.0,3248.0,11.0,11.0,393.0,544.0,0.2964068353176117,0.8300877213478088,False,0,0,True,False
1053,3097.0,3249.0,11.0,11.0,393.0,545.0,0.29135733842849726,0.8505421280860899,False,0,0,True,False
1054,3097.0,3250.0,11.0,11.0,393.0,546.0,0.291093111038208,0.8704870343208314,False,0,0,True,False
1055,3097.0,3251.0,11.0,11.0,393.0,547.0,0.2951737642288208,0.8912265300750732,False,0,0,True,False
1056,3097.0,3252.0,11.0,11.0,393.0,548.0,0.3025679588317871,0.9133266806602478,False,0,0,True,False
1057,3097.0,3253.0,11.0,11.0,393.0,549.0,0.31201511621475214,0.9360092878341674,False,0,0,True,False
1058,3097.0,3254.0,11.0,11.0,393.0,550.0,0.3225161135196686,0.9576323628425598,False,0,0,True,False
1059,3097.0,3255.0,11.0,11.0,393.0,551.0,0.3336299657821655,0.9766620993614196,False,0,0,True,False
1060,3097.0,3256.0,11.0,11.0,393.0,552.0,0.3451540172100067,0.9922463297843933,False,0,0,True,False
1061,3097.0,3257.0,11.0,11.0,393.0,553.0,0.35645583271980286,1.0040470361709595,False,0,0,True,False
1062,3098.0,3245.0,11.0,11.0,394.0,541.0,0.3581739068031311,0.6947721838951111,False,0,0,True,False
1063,3098.0,3246.0,11.0,11.0,394.0,542.0,0.34092071652412415,0.7221450209617615,False,0,0,True,False
1064,3098.0,3247.0,11.0,11.0,394.0,543.0,0.325357586145401,0.7466558218002318,False,0,0,True,False
1065,3098.0,3248.0,11.0,11.0,394.0,544.0,0.3128775954246521,0.7692432999610899,False,0,0,True,False
1066,3098.0,3249.0,11.0,11.0,394.0,545.0,0.3049466907978058,0.790488600730896,False,0,0,True,False
1067,3098.0,3250.0,11.0,11.0,394.0,546.0,0.3023823201656341,0.8112392425537108,False,0,0,True,False
1068,3098.0,3251.0,11.0,11.0,394.0,547.0,0.3050517141819,0.8325311541557312,False,0,0,True,False
1069,3098.0,3252.0,11.0,11.0,394.0,548.0,0.311987578868866,0.8547213077545166,False,0,0,True,False
1070,3098.0,3253.0,11.0,11.0,394.0,549.0,0.3217356204986572,0.8769950270652771,False,0,0,True,False
1071,3098.0,3254.0,11.0,11.0,394.0,550.0,0.3329041302204132,0.8978391289710999,False,0,0,True,False
1072,3098.0,3255.0,11.0,11.0,394.0,551.0,0.3445659577846527,0.9159314632415773,False,0,0,True,False
1073,3098.0,3256.0,11.0,11.0,394.0,552.0,0.3560700118541717,0.9306437373161317,False,0,0,True,False
1074,3098.0,3263.0,11.0,11.0,394.0,559.0,0.3583301901817322,0.9278588891029358,False,0,0,True,False
1075,3099.0,3247.0,11.0,11.0,395.0,543.0,0.34875616431236267,0.691469132900238,False,0,0,True,False
1076,3099.0,3248.0,11.0,11.0,395.0,544.0,0.33381646871566767,0.7144893407821655,False,0,0,True,False
1077,3099.0,3249.0,11.0,11.0,395.0,545.0,0.32324692606925964,0.7363334894180298,False,0,0,True,False
1078,3099.0,3250.0,11.0,11.0,395.0,546.0,0.31825292110443115,0.757835328578949,False,0,0,True,False
1079,3099.0,3251.0,11.0,11.0,395.0,547.0,0.31905144453048706,0.7798413634300232,False,0,0,True,False
1080,3099.0,3252.0,11.0,11.0,395.0,548.0,0.32486560940742487,0.8024734258651732,False,0,0,True,False
1081,3099.0,3253.0,11.0,11.0,395.0,549.0,0.3342316448688507,0.8247842788696289,False,0,0,True,False
1082,3099.0,3254.0,11.0,11.0,395.0,550.0,0.34556031227111816,0.8452718853950499,False,0,0,True,False
1083,3099.0,3255.0,11.0,11.0,395.0,551.0,0.35759004950523376,0.8627236485481262,False,0,0,True,False
1084,3099.0,3263.0,11.0,11.0,395.0,559.0,0.353270560503006,0.8751108050346375,False,0,0,True,False
1085,3099.0,3264.0,11.0,11.0,395.0,560.0,0.3552507758140564,0.858772575855255,False,0,0,True,False
1086,3100.0,3248.0,11.0,11.0,396.0,544.0,0.357669860124588,0.6666182279586792,False,0,0,True,False
1087,3100.0,3249.0,11.0,11.0,396.0,545.0,0.34466797113418574,0.688843846321106,False,0,0,True,False
1088,3100.0,3250.0,11.0,11.0,396.0,546.0,0.337178111076355,0.7108393311500549,False,0,0,True,False
1089,3100.0,3251.0,11.0,11.0,396.0,547.0,0.33576574921607966,0.7334368824958801,False,0,0,True,False
1090,3100.0,3252.0,11.0,11.0,396.0,548.0,0.33989268541336054,0.7566227316856384,False,0,0,True,False
1091,3100.0,3253.0,11.0,11.0,396.0,549.0,0.3481878936290741,0.7793083786964417,False,0,0,True,False
1092,3100.0,3254.0,11.0,11.0,396.0,550.0,0.35901832580566406,0.7999089360237122,False,0,0,True,False
1093,3100.0,3263.0,11.0,11.0,396.0,559.0,0.3551754355430603,0.8314676880836487,False,0,0,True,False
1094,3100.0,3264.0,11.0,11.0,396.0,560.0,0.3525441884994507,0.8160668015480042,False,0,0,True,False
1095,3101.0,3250.0,11.0,11.0,397.0,546.0,0.35814347863197327,0.6684854030609131,False,0,0,True,False
1096,3101.0,3251.0,11.0,11.0,397.0,547.0,0.3543020784854889,0.6914533376693726,False,0,0,True,False
1097,3101.0,3252.0,11.0,11.0,397.0,548.0,0.35633426904678345,0.7151116728782654,False,0,0,True,False
1098,3101.0,3264.0,11.0,11.0,397.0,560.0,0.3563752472400665,0.7804182767868043,False,0,0,True,False
